distance_to_goal,angle_to_goal,is_header,is_penalty,is_freekick,is_open_play,x_norm,y_center_dist,distance_sq,n_defenders_in_cone,n_defenders_closer,dist_nearest_defender,gk_dist_center_goal,gk_dist_to_shooter,n_defenders_total,team_ratio_cone,is_goal,xg_statsbomb,xg_xgboost,xg_logreg
11.772000679578642,20.405299589833433,0,0,0,1,0.9525,10.3,138.58,0,1,2.692582403567252,4.609772228646449,7.186793443532376,7,0.0,0,0.12096324,0.0681795,0.14253944981029606
12.840560735419615,22.73999545149391,0,0,0,1,0.935,10.2,164.8799999999999,0,1,2.475883680627987,4.632493928760186,8.232860985101109,5,0.0,0,0.30000883,0.018902445,0.20621741558446677
17.50114281982751,25.746913706038335,1,0,0,1,0.8541666666666666,0.20000000000000284,306.29,0,3,1.0440306508910542,3.1256999216175507,14.401388821915758,8,0.0,0,0.025620336,0.0018891809,0.061409496543113846
8.766413177577242,48.508922753853014,1,0,0,1,0.9283333333333333,1.7000000000000028,76.84999999999991,0,0,0.921954445729295,3.0463092423455618,5.821511831131151,9,0.0,0,0.17912224,0.013410925,0.22609653867611895
14.101418368376985,31.670398381418828,0,0,0,1,0.8825000000000001,0.20000000000000284,198.84999999999982,3,4,1.6492422502470583,1.8110770276274808,12.306502346320823,7,0.0,0,0.072080754,0.007434127,0.07772207446843075
19.637973418863773,19.320764299682992,0,0,0,1,0.865,11.100000000000001,385.6500000000001,1,6,4.219004621945801,3.8209946349085544,15.932670836994038,9,0.0,0,0.06182509,0.0039021035,0.019329350974491764
7.596051605933175,54.4716038857526,1,0,0,1,0.9391666666666667,2.1000000000000014,57.69999999999997,0,0,0.6708203932499369,2.0396078054371136,5.565968020030297,8,0.0,0,0.15743414,0.027412366,0.2809893188668606
8.221921916437788,43.867819729032696,0,0,0,1,0.9483333333333334,5.399999999999999,67.60000000000002,0,2,1.0440306508910542,3.8418745424597125,4.494441010848843,6,0.0,1,0.16896226,0.97065115,0.2756819470937859
17.48885359307465,25.005854873522736,0,0,0,1,0.8591666666666666,4.5,305.8600000000001,1,3,1.523154621172778,3.4481879299133347,14.179210133149171,8,0.0,0,0.06698707,0.0015126604,0.06401812827037562
29.61519880061587,15.129035133875488,0,0,1,0,0.7575000000000001,5.5,877.0599999999997,1,9,9.178779875342904,2.4020824298928685,27.240594707164515,10,0.0,0,0.0419699,0.004543609,0.1325365327291759
22.90938672247688,16.631866645758247,0,0,1,0,0.8416666666666667,12.8,524.84,3,10,8.104319835741926,1.8110770276274808,21.32135080148535,10,0.3333333333333333,1,0.068962805,0.93803096,0.09864023178573934
18.46212338816963,17.367581372845322,0,0,0,1,0.8941666666666667,13.399999999999999,340.8500000000001,0,3,4.884669896727927,4.7010637094172685,13.78876354137672,4,0.0,0,0.09082136,0.045423385,0.10874768476924142
14.302796929272255,30.887287675876962,0,0,0,1,0.8825000000000001,2.3999999999999986,204.56999999999982,0,2,1.3038404810405324,5.522680508593628,10.084145972763386,4,0.0,0,0.15830496,0.058679715,0.28451251942759487
25.07688178382631,17.258954294340946,0,0,0,1,0.8016666666666666,7.899999999999999,628.8499999999998,1,9,6.661080993352348,1.4317821063276401,23.65417510715602,9,1.0,0,0.027073873,0.009802793,0.001957991483186326
11.48564321228899,38.1938808031331,0,0,0,1,0.9049999999999999,1.3999999999999986,131.92000000000013,0,3,2.4351591323771964,2.1023796041628584,9.42019108086456,7,1.0,0,0.1361084,0.030689795,0.05209712586664731
26.261759270848557,17.282325500164227,0,0,0,1,0.7816666666666666,1.7999999999999972,689.6800000000002,0,4,9.972462083156799,2.6925824035672474,23.625621684941972,5,0.0,0,0.040328264,0.002212141,0.04342750996069332
20.929644048573785,19.51739964699973,0,0,0,1,0.8441666666666666,9.399999999999999,438.05000000000007,0,2,2.5495097567963967,2.4698178070456875,18.470787747142793,4,0.0,0,0.104605675,0.10927636,0.10163493018563537
8.393449827097315,48.89217433504604,1,0,0,1,0.935,3.1000000000000014,70.44999999999996,1,2,6.328506932918692,2.3409399821439267,6.824221567329121,6,1.0,0,0.16597773,0.0060206275,0.10475657140497613
16.40487732352791,27.3991175618964,0,0,0,1,0.8633333333333333,0.3999999999999986,269.12000000000023,0,6,3.2893768406797097,2.9410882339705453,13.609188072769081,9,0.0,0,0.15727945,0.00058338745,0.03123040743297717
20.666155907667008,19.105889396744722,0,0,0,1,0.8516666666666667,10.5,427.09,1,7,5.303772242470448,2.69072480941474,18.036906608396016,9,1.0,0,0.045265324,0.0022667397,0.004702775314753589
19.948182874637983,20.34218964841316,0,0,0,1,0.8524999999999999,9.200000000000003,397.93000000000006,0,6,4.031128874149275,3.3970575502926037,16.692812824685962,7,0.0,0,0.04911825,0.0027667063,0.029365634502099662
