match_id,minute,team,player,x,y,distance_to_goal,angle_to_goal,xg_statsbomb,is_goal,is_header,is_open_play,source,distance_sq,x_norm,y_center_dist,is_penalty,is_freekick,n_defenders_in_cone,n_defenders_closer,dist_nearest_defender,gk_dist_center_goal,gk_dist_to_shooter,n_defenders_total,team_ratio_cone,xg_live,home_team,away_team
3773386,73,Barcelona,Anssumane Fati,103.2,35.7,17.341568556506065,25.268534859670886,0.051461197,0,0,0,StatsBomb Open Data,300.72999999999985,0.86,4.299999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,77,Barcelona,Anssumane Fati,103.4,24.7,22.575429121059912,15.057041077295903,0.034160636,0,0,0,StatsBomb Open Data,509.6499999999999,0.8616666666666667,15.3,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,77,Barcelona,Francisco António Machado Mota de Castro Trincão,96.4,46.8,24.560130292813994,17.823942345087517,0.03886047,0,0,0,StatsBomb Open Data,603.1999999999996,0.8033333333333333,6.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,82,Barcelona,Francisco António Machado Mota de Castro Trincão,97.5,49.6,24.462420158275428,17.17431989348223,0.037237283,0,0,0,StatsBomb Open Data,598.41,0.8125,9.600000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,83,Barcelona,Sergino Dest,92.9,28.0,29.637982387470302,14.111097176817074,0.021675078,0,0,0,StatsBomb Open Data,878.4099999999999,0.7741666666666667,12.0,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,87,Barcelona,Sergino Dest,106.4,49.8,16.763054614240204,22.32138802577204,0.064202756,0,0,0,StatsBomb Open Data,280.9999999999998,0.8866666666666667,9.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,87,Barcelona,Miralem Pjanić,88.7,39.7,31.30143766666317,14.564036559473575,0.020938296,0,0,0,StatsBomb Open Data,979.7799999999999,0.7391666666666666,0.29999999999999716,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,88,Barcelona,Gerard Piqué Bernabéu,114.5,46.0,8.139410298049853,41.20609974002542,0.104497105,0,1,0,StatsBomb Open Data,66.25,0.9541666666666667,6.0,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,89,Barcelona,Gerard Piqué Bernabéu,108.9,44.1,11.833004690272032,35.603176622337976,0.15296176,0,0,0,StatsBomb Open Data,140.01999999999992,0.9075000000000001,4.100000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,90,Barcelona,Lionel Andrés Messi Cuccittini,94.0,49.1,27.54650613054222,15.643190599711561,0.02749131,0,0,0,StatsBomb Open Data,758.8100000000001,0.7833333333333333,9.100000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,93,Barcelona,Lionel Andrés Messi Cuccittini,99.0,46.8,22.07351353998724,19.621468190322236,0.051498987,0,0,0,StatsBomb Open Data,487.23999999999995,0.825,6.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773386,93,Barcelona,Lionel Andrés Messi Cuccittini,104.9,49.8,18.001388835309342,21.41233730185032,0.063643776,0,0,0,StatsBomb Open Data,324.04999999999984,0.8741666666666668,9.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Deportivo Alavés,Barcelona
3773565,1,Granada,José Antonio Rodríguez Díaz,101.1,50.9,21.817882573705457,18.1947304756549,0.04283516,0,0,0,StatsBomb Open Data,476.02000000000027,0.8424999999999999,10.899999999999999,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,10,Barcelona,Pedro González López,106.6,34.6,14.447145046686565,29.08488621313066,0.09201574,0,0,0,StatsBomb Open Data,208.72000000000014,0.8883333333333333,5.399999999999999,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,11,Barcelona,Antoine Griezmann,110.4,37.9,9.827003612495515,43.62766867545941,0.4184496,1,0,0,StatsBomb Open Data,96.56999999999991,0.92,2.1000000000000014,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,15,Barcelona,Ousmane Dembélé,103.1,57.1,24.042046501909944,13.526112761667429,0.014482854,0,0,0,StatsBomb Open Data,578.0200000000002,0.8591666666666666,17.1,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,16,Granada,José Antonio Rodríguez Díaz,92.6,47.5,28.40792143047429,15.488801314166656,0.025733665,0,0,0,StatsBomb Open Data,807.0100000000003,0.7716666666666666,7.5,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,22,Granada,Roberto Soldado Rillo,109.5,55.4,18.638937737972086,14.222806493371017,0.058749907,0,0,0,StatsBomb Open Data,347.40999999999997,0.9125,15.399999999999999,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,29,Barcelona,Antoine Griezmann,103.1,31.4,18.96233108032871,21.48038934254344,0.069709174,0,0,0,StatsBomb Open Data,359.57000000000016,0.8591666666666666,8.600000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,32,Granada,Darwin Daniel Machís Marcano,99.2,56.5,26.549764594059962,13.579566976204172,0.024455013,0,0,0,StatsBomb Open Data,704.8899999999999,0.8266666666666667,16.5,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,34,Barcelona,Lionel Andrés Messi Cuccittini,103.9,37.9,16.23637890664048,27.481279526187535,0.056093782,1,0,0,StatsBomb Open Data,263.61999999999983,0.8658333333333333,2.1000000000000014,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,38,Barcelona,Ousmane Dembélé,100.5,45.8,20.344286667268527,21.40856444134497,0.06687891,0,0,0,StatsBomb Open Data,413.88999999999993,0.8375,5.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,41,Barcelona,Lionel Andrés Messi Cuccittini,100.8,43.8,19.572429588581997,22.706257796701394,0.093079254,1,0,1,StatsBomb Open Data,383.08000000000004,0.84,3.799999999999997,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,49,Granada,José Antonio Rodríguez Díaz,104.0,35.9,16.51696097955069,26.49271933663407,0.09590488,0,0,0,StatsBomb Open Data,272.81000000000006,0.8666666666666667,4.100000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,55,Barcelona,Frenkie de Jong,102.1,45.6,18.755532517100125,23.097395192883898,0.124102466,0,0,0,StatsBomb Open Data,351.77000000000015,0.8508333333333333,5.600000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,59,Granada,Darwin Daniel Machís Marcano,111.1,32.3,11.768602295939825,30.166203083668357,0.1629772,0,0,0,StatsBomb Open Data,138.5000000000001,0.9258333333333333,7.700000000000003,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,62,Barcelona,Antoine Griezmann,113.2,52.5,14.229898102235305,16.2622103063207,0.052568585,1,0,0,StatsBomb Open Data,202.48999999999992,0.9433333333333334,12.5,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,66,Barcelona,Jordi Alba Ramos,107.6,29.1,16.509694121939393,21.138451964112665,0.10014443,0,0,0,StatsBomb Open Data,272.57000000000016,0.8966666666666666,10.899999999999999,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,74,Barcelona,Antoine Griezmann,103.5,49.5,19.03943276465977,20.854458041606456,0.059421957,0,0,0,StatsBomb Open Data,362.50000000000006,0.8625,9.5,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,79,Barcelona,Miralem Pjanić,100.2,33.3,20.90287061625747,20.621800607344237,0.08820046,0,0,1,StatsBomb Open Data,436.92999999999995,0.8350000000000001,6.700000000000003,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,79,Barcelona,Martin Braithwaite Christensen,94.0,44.4,26.369679558159216,17.023043510983037,0.034058154,0,0,0,StatsBomb Open Data,695.36,0.7833333333333333,4.399999999999999,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,80,Granada,Robert Kenedy Nunes do Nascimento,100.6,58.9,27.08449741088064,12.204262101741614,0.011698737,0,0,0,StatsBomb Open Data,733.5700000000002,0.8383333333333333,18.9,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,84,Granada,Luis Javier Suárez Charris,103.8,56.4,23.05211487044085,14.114687807027178,0.028624984,0,0,0,StatsBomb Open Data,531.4000000000002,0.865,16.4,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
3773565,89,Barcelona,Martin Braithwaite Christensen,115.0,44.6,6.794115100585213,52.98370656203653,0.22362103,0,0,0,StatsBomb Open Data,46.16000000000002,0.9583333333333334,4.600000000000001,0,0,1.2,2.1,3.5,1.8,8.5,4.0,0.5,0.0,Granada,Barcelona
